observation_uuid,photo_id,extension,path,bbox,max_conf,name,split,cropped_path,exists
06fa41c9-c086-45d7-a982-d86da8716ee9,250729013,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lepus_timidus/250729013.jpg,"[0.3559, 0.28, 0.246, 0.3039]",0.942,Lepus timidus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lepus_timidus/250729013.jpg,True
94b5a979-396c-45f2-977d-c43c125d76a4,530544575,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/530544575.jpg,"[0.156, 0.1839, 0.6579, 0.6586]",0.969,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/530544575.jpg,True
eac9a0cc-2125-482f-82ba-9bd228cb3b27,58440513,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/58440513.jpg,"[0.222, 0.3796, 0.54, 0.4074]",0.928,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/58440513.jpg,True
af4228c1-3e89-4540-8206-134403517c48,621835505,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/621835505.jpg,"[0.6179, 0.1672, 0.184, 0.3167]",0.947,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/621835505.jpg,True
4e8482cf-8b30-4aae-b789-8d9844b6f621,63423531,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/63423531.jpg,"[0.3259, 0.2933, 0.3219, 0.472]",0.946,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/63423531.jpg,True
57e0ce36-3627-4cf0-9a09-084d2badc787,395359928,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Sus_scrofa/395359928.jpg,"[0.366, 0.2214, 0.5339, 0.7232]",0.951,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/395359928.jpg,True
9a6228d9-7997-419e-a232-28d7d766ef23,185684986,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/185684986.jpg,"[0.368, 0.2844, 0.2739, 0.4036]",0.95,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/185684986.jpg,True
8e3d4e4d-b417-45cd-9b52-bb5d779ff052,88833821,png,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/88833821.png,"[0.3699, 0.1614, 0.228, 0.5838]",0.893,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/88833821.jpg,True
25fb252a-e05c-4dc1-b1b5-bf338dc8a8b0,252226101,png,/home/golubev.dmitriy25/datasets/experement/data/train/Nyctereutes_procyonoides/252226101.png,"[0.1839, 0.3451, 0.268, 0.3487]",0.821,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/252226101.jpg,True
2e1ee1b7-c775-4c01-8936-fe29d8256f59,664895107,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/664895107.jpg,"[0.3413, 0.4879, 0.3199, 0.2479]",0.939,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/664895107.jpg,True
c9e50061-45a6-47df-9a34-66e60ff17f50,572740789,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/572740789.jpg,"[0.4, 0.2312, 0.2919, 0.4024]",0.916,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/572740789.jpg,True
7b7bbb44-cd55-41e9-8e31-9e19be1208e7,380443542,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/380443542.jpeg,"[0.1739, 0.2586, 0.4259, 0.7413]",0.943,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/380443542.jpg,True
8ce4af1c-e39b-4923-8361-9aad3fe23757,205636608,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/205636608.jpeg,"[0.078, 0.1472, 0.1439, 0.5989]",0.942,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/205636608.jpg,True
8cdd194a-7539-4af3-b574-6e887b44cad9,446738196,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/446738196.jpeg,"[0.2325, 0.3822, 0.2345, 0.5529]",0.907,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/446738196.jpg,True
ddd62f2f-3341-423a-baab-7b7a936b2c1e,313048052,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Ursus_arctos/313048052.jpeg,"[0.404, 0.4506, 0.282, 0.1893]",0.848,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/313048052.jpg,True
397b75dc-8d80-43db-8981-8e42f63098f8,481211602,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/481211602.jpeg,"[0.4668, 0.4299, 0.1536, 0.316]",0.838,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/481211602.jpg,True
80889e78-69ca-4f53-865a-6d73a28bbfa0,215384994,jpeg,/home/golubev.dmitriy25/datasets/experement/data/val/Ursus_arctos/215384994.jpeg,"[0.3112, 0.4399, 0.286, 0.1959]",0.871,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/215384994.jpg,True
f72807a6-8e7b-4a90-a8b8-6bd6aa9aa1cc,225988860,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/225988860.jpeg,"[0.2019, 0.2079, 0.596, 0.432]",0.875,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/225988860.jpg,True
32451101-d3da-44c5-983b-7348344a9d29,351971611,jpeg,/home/golubev.dmitriy25/datasets/experement/data/test/Cervus_elaphus/351971611.jpeg,"[0.3599, 0.3985, 0.2619, 0.5871]",0.976,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/351971611.jpg,True
95b18bbe-4201-4ef1-b4a4-4ed26857c9bd,583229469,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/583229469.jpg,"[0.0, 0.0, 0.8659, 0.8708]",0.806,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/583229469.jpg,True
30a91c9c-e0d6-4e8c-8128-d44abe52d9fe,107861601,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/107861601.jpeg,"[0.3719, 0.0906, 0.5, 0.736]",0.763,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/107861601.jpg,True
4df6948f-6d3d-4488-9106-50b2686655db,233875016,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Lepus_timidus/233875016.jpg,"[0.4879, 0.2209, 0.268, 0.4929]",0.936,Lepus timidus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lepus_timidus/233875016.jpg,True
440c698b-0f0d-4a4a-b5ca-05a805fa835c,405012660,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Nyctereutes_procyonoides/405012660.jpeg,"[0.3066, 0.208, 0.3946, 0.518]",0.883,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/405012660.jpg,True
aa40f83b-e4cc-443d-974f-ba41d6bf1993,541764281,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lepus_timidus/541764281.jpg,"[0.4379, 0.3243, 0.236, 0.3963]",0.938,Lepus timidus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lepus_timidus/541764281.jpg,True
a90748b6-3245-49c7-8d9d-986584aff8f4,568037578,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Canis_lupus/568037578.jpg,"[0.626, 0.5266, 0.1459, 0.4199]",0.88,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/568037578.jpg,True
1b973765-fa3e-4334-97c6-17612ef05d60,614260431,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Vulpes_vulpes/614260431.jpg,"[0.1079, 0.2032, 0.652, 0.7219]",0.969,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/614260431.jpg,True
9ec1e856-1cf7-4235-be17-c8f7f94197c1,592688779,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/592688779.jpg,"[0.0, 0.0, 1.0, 0.9452]",0.813,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/592688779.jpg,True
501bf940-5f2a-4ee4-b96c-b9f891376ae5,514087583,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Nyctereutes_procyonoides/514087583.jpg,"[0.0877, 0.214, 0.8696, 0.6919]",0.826,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/514087583.jpg,True
859ed672-8a2e-4b85-af80-27ca943d5ea7,522439568,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/522439568.jpg,"[0.42, 0.3701, 0.2119, 0.2348]",0.913,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/522439568.jpg,True
876c7247-0078-45a0-8430-d924e364d6a9,423041842,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Ursus_arctos/423041842.jpeg,"[0.268, 0.336, 0.4259, 0.3911]",0.939,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/423041842.jpg,True
92faf11b-bf1d-451b-a05f-d9aa06d84844,489766149,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/489766149.jpeg,"[0.298, 0.2372, 0.2639, 0.4174]",0.881,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/489766149.jpg,True
e00ae813-1768-4d0f-bfae-4adaae6f6e5d,494135090,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/494135090.jpg,"[0.2239, 0.2984, 0.214, 0.5038]",0.834,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/494135090.jpg,True
afc5dda5-7084-4ac5-959d-543d849a90e5,539779181,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/539779181.jpg,"[0.276, 0.2586, 0.2619, 0.3546]",0.89,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/539779181.jpg,True
fd304601-9b82-4045-970a-f5b60eda64c5,559763517,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Ursus_arctos/559763517.jpg,"[0.2579, 0.3063, 0.472, 0.5825]",0.781,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/559763517.jpg,True
4d9185b1-5882-471d-924a-36e482c33144,324991182,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/324991182.jpeg,"[0.0, 0.2639, 0.4, 0.316]",0.243,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/324991182.jpg,True
62998e16-1f5c-4a11-b097-cbb0c0f789e1,366177779,png,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/366177779.png,"[0.422, 0.5311, 0.208, 0.2255]",0.912,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/366177779.jpg,True
469cb419-813f-4af3-8f06-f3f0391b916f,548586921,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Canis_lupus/548586921.jpg,"[0.3499, 0.4693, 0.286, 0.1546]",0.91,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/548586921.jpg,True
1f421e40-6c1a-4d5d-82a3-d7f8175d71ad,136032899,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/136032899.jpeg,"[0.2986, 0.404, 0.3466, 0.1159]",0.906,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/136032899.jpg,True
0c4f67d1-67a3-49cc-a1ca-a3d347e25317,549206914,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/549206914.jpg,"[0.2028, 0.316, 0.6366, 0.3659]",0.872,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/549206914.jpg,True
b5ff37bb-fd19-42d8-9142-5a8da438b31d,90068042,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Sciurus_vulgaris/90068042.jpg,"[0.3259, 0.2895, 0.3359, 0.3109]",0.698,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/90068042.jpg,True
f695ec3d-18f0-41d2-8325-248effaf65d6,526596680,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Alces_alces/526596680.jpg,"[0.1459, 0.3059, 0.694, 0.4987]",0.909,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/526596680.jpg,True
4882e702-3d84-4567-8b85-c9f9eb5a6655,675746333,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/675746333.jpg,"[0.65, 0.3759, 0.178, 0.2613]",0.836,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/675746333.jpg,True
52e85eea-af1d-44a7-beb1-1c108feb764f,445920299,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/445920299.jpeg,"[0.4053, 0.3419, 0.3306, 0.474]",0.905,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/445920299.jpg,True
e180ce4b-e35f-496c-b55a-3076ccee7864,264524567,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Sciurus_vulgaris/264524567.jpg,"[0.108, 0.2861, 0.5099, 0.5382]",0.873,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/264524567.jpg,True
db651ec4-77d9-40cd-98ab-2a8301904efb,338799603,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/338799603.jpg,"[0.756, 0.1253, 0.244, 0.6268]",0.316,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/338799603.jpg,True
ac41ade3-ceae-40bf-ae28-cdb88ca6f0ac,567036474,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Mustela_sibirica/567036474.jpg,"[0.1339, 0.2186, 0.8659, 0.5759]",0.962,Mustela sibirica,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Mustela_sibirica/567036474.jpg,True
0fa899ad-bf13-49c3-883e-4c2401fb5bb2,112262573,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/112262573.jpg,"[0.3659, 0.3603, 0.18, 0.3603]",0.685,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/112262573.jpg,True
3090ded4-332d-480d-8003-8b27a3951680,426787935,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Nyctereutes_procyonoides/426787935.jpeg,"[0.334, 0.2432, 0.4979, 0.5885]",0.936,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/426787935.jpg,True
742ec2a1-c165-4b41-8d88-bd77f802e917,107227795,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Vulpes_vulpes/107227795.jpg,"[0.3559, 0.2346, 0.224, 0.184]",0.91,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/107227795.jpg,True
ef094d8a-dea1-4ade-a468-14f78b2f5e7b,564062869,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Nyctereutes_procyonoides/564062869.jpg,"[0.2239, 0.1321, 0.572, 0.8558]",0.668,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/564062869.jpg,True
799ab355-58e1-44b5-aff6-20c3ab41dc32,92319977,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/92319977.jpeg,"[0.1319, 0.2964, 0.254, 0.3392]",0.938,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/92319977.jpg,True
4ac5b2a9-4233-40be-b5e3-5fe298364c8d,350060322,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Nyctereutes_procyonoides/350060322.jpeg,"[0.164, 0.3066, 0.662, 0.4773]",0.94,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/350060322.jpg,True
de930001-c1cb-44d6-95e8-f4146d3e838f,358316058,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lepus_timidus/358316058.jpg,"[0.1879, 0.0138, 0.374, 0.9475]",0.886,Lepus timidus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lepus_timidus/358316058.jpg,True
535b0244-3726-4410-b71e-92de4dad9a6c,138055182,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Ursus_arctos/138055182.jpg,"[0.288, 0.1039, 0.5159, 0.8453]",0.879,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/138055182.jpg,True
ede94e32-3dde-49be-a065-96bf3537a10f,1158445,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Sciurus_vulgaris/1158445.jpg,"[0.3879, 0.3969, 0.192, 0.3384]",0.838,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/1158445.jpg,True
48e4941a-f2ac-40a2-9fdf-2ae146c74e62,243303275,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Ursus_arctos/243303275.jpeg,"[0.4702, 0.3026, 0.442, 0.421]",0.907,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/243303275.jpg,True
1c39fa3a-5c04-489c-94a8-154d1c2ab15c,496299341,jpeg,/home/golubev.dmitriy25/datasets/experement/data/val/Sus_scrofa/496299341.jpeg,"[0.3499, 0.3143, 0.2419, 0.3802]",0.856,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/496299341.jpg,True
7184a471-6790-4dd6-834d-1e9df2da123c,272622540,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/272622540.jpeg,"[0.336, 0.2619, 0.3706, 0.6]",0.95,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/272622540.jpg,True
27b6b29c-fee6-422d-96be-f2a302bbc11e,560676087,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/560676087.jpg,"[0.21, 0.2206, 0.4079, 0.6832]",0.962,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/560676087.jpg,True
7b3a2acf-e0b0-4d73-aff6-5aa2fda6b96d,517660148,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Sus_scrofa/517660148.jpg,"[0.112, 0.3404, 0.7839, 0.4281]",0.352,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/517660148.jpg,True
d9d18384-7db4-498e-ac0a-d26043604c22,678206445,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Nyctereutes_procyonoides/678206445.jpg,"[0.1639, 0.2582, 0.4839, 0.5855]",0.964,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/678206445.jpg,True
b3aa185b-ee67-48b2-8793-7e3f1701442f,367484109,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/367484109.jpeg,"[0.1099, 0.2293, 0.4339, 0.3813]",0.967,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/367484109.jpg,True
8c764445-005c-46e3-a3e7-2b7d2a9e40cd,67594322,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/67594322.jpg,"[0.2, 0.006, 0.7706, 0.9879]",0.465,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/67594322.jpg,True
fdc3533a-2144-4c95-ba99-33d9cd21de21,337650288,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/337650288.jpg,"[0.3444, 0.134, 0.3977, 0.666]",0.926,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/337650288.jpg,True
70e4fa81-7be7-4345-a6fb-b7a0df71f1bb,160148713,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/160148713.jpg,"[0.1893, 0.344, 0.3893, 0.296]",0.961,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/160148713.jpg,True
cf0913f1-eec3-4e03-a1e7-67857a1da6bf,347264026,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Mustela_sibirica/347264026.jpg,"[0.224, 0.2042, 0.6999, 0.7417]",0.534,Mustela sibirica,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Mustela_sibirica/347264026.jpg,True
c6cd745b-4157-416f-9c53-725f1399e7c5,258143001,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/258143001.jpg,"[0.0, 0.0, 1.0, 1.0]",0.493,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/258143001.jpg,True
a3685433-ed9b-480a-8ad7-534a031a3cf6,661711015,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Vulpes_vulpes/661711015.jpg,"[0.3967, 0.486, 0.3036, 0.246]",0.918,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/661711015.jpg,True
98532687-dab8-4437-9e34-449e864eeb4f,623503693,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Vulpes_vulpes/623503693.jpg,"[0.2426, 0.608, 0.4213, 0.178]",0.906,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/623503693.jpg,True
a466bbd5-ee54-47e3-9eab-4c85833673c8,606399563,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/606399563.jpg,"[0.0, 0.0, 0.444, 0.9466]",0.973,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/606399563.jpg,True
40c30e7d-2a36-484a-b86d-7f1a80497964,311529018,jpeg,/home/golubev.dmitriy25/datasets/experement/data/val/Nyctereutes_procyonoides/311529018.jpeg,"[0.244, 0.2762, 0.3819, 0.4024]",0.891,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/311529018.jpg,True
72707fa7-6511-46ae-954f-0416f601bcdb,466725239,png,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/466725239.png,"[0.518, 0.1565, 0.4819, 0.8113]",0.971,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/466725239.jpg,True
70ec8769-21d6-4d03-a0de-5fdcb2728452,299780134,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/299780134.jpeg,"[0.192, 0.1253, 0.5139, 0.6533]",0.856,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/299780134.jpg,True
e32f1df6-e6ae-41db-89ad-93c5620d7b4b,622417096,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Nyctereutes_procyonoides/622417096.jpg,"[0.4079, 0.0035, 0.184, 0.2669]",0.861,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/622417096.jpg,True
6a65c35d-40cf-4d13-b007-9b21e230268f,505128749,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lepus_timidus/505128749.jpg,"[0.2699, 0.3524, 0.3359, 0.414]",0.944,Lepus timidus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lepus_timidus/505128749.jpg,True
4118835e-151b-4b29-8476-22fe8913ce43,31198220,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/31198220.jpeg,"[0.2181, 0.214, 0.5761, 0.488]",0.929,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/31198220.jpg,True
2f5c1243-11d5-4524-aef4-61f1a9438b1d,636123086,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/636123086.jpg,"[0.144, 0.2559, 0.6499, 0.368]",0.946,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/636123086.jpg,True
bd56f57d-a85c-4594-8914-46bc95c45a94,423774138,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Mustela_sibirica/423774138.jpeg,"[0.1399, 0.298, 0.652, 0.5496]",0.962,Mustela sibirica,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Mustela_sibirica/423774138.jpg,True
252c9f64-dab6-46c8-87f1-b69411d05cce,51901180,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Vulpes_vulpes/51901180.jpg,"[0.6613, 0.7139, 0.2186, 0.23]",0.592,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/51901180.jpg,True
3fbfb70d-a0a6-407e-bc65-7aadf4743ff7,669717050,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Vulpes_vulpes/669717050.jpg,"[0.554, 0.0747, 0.446, 0.5765]",0.914,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/669717050.jpg,True
54e16555-20c9-4c79-b361-21e9f1263648,537485167,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Mustela_sibirica/537485167.jpg,"[0.2979, 0.4102, 0.316, 0.2025]",0.886,Mustela sibirica,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Mustela_sibirica/537485167.jpg,True
3b714eb3-8883-462c-b53a-0ac497188927,26890195,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Canis_lupus/26890195.jpg,"[0.09, 0.3423, 0.726, 0.4624]",0.636,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/26890195.jpg,True
8eef068e-e49c-4772-b3a5-3e34e1cda747,516430371,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Rangifer_tarandus/516430371.jpg,"[0.162, 0.2266, 0.5899, 0.5226]",0.956,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/516430371.jpg,True
